genealogy_id,parent_id,child_id,parent_type
1,40340,42671,mother
1,40341,42672,father
1,40342,42672,mother
1,40343,42673,father
1,40344,42673,mother
1,40345,42674,father
1,40346,42674,mother
1,40347,42675,father
1,40348,42675,mother
1,40349,42676,father
1,40350,42676,mother
1,40351,42677,father
1,40352,42677,mother
1,40353,42678,father
1,40354,42678,mother
1,40355,42679,father
1,40356,42679,mother
1,40357,42680,father
1,40358,42680,mother
1,40359,42681,father
1,40360,42681,mother
1,40361,42682,father
1,40362,42682,mother
1,40363,42683,father
1,40364,42683,mother
1,40365,42684,father
1,40366,42684,mother
1,40367,42685,father
1,40368,42685,mother
1,40369,42686,father
1,40370,42686,mother
1,40371,42687,father
1,40372,42687,mother
1,40373,42688,father
1,40374,42688,mother
1,40375,42689,father
1,40376,42689,mother
1,40377,42690,father
1,40378,42690,mother
1,40379,42691,father
1,40380,42691,mother
1,40381,42692,father
1,40382,42692,mother
1,40383,42693,father
1,40384,42693,mother
1,40385,42694,father
1,40386,42694,mother
1,40387,42695,father
1,40388,42695,mother
1,40389,42696,father
1,40390,42696,mother
1,40391,42697,father
1,40392,42697,mother
1,40393,42698,father
1,40394,42698,mother
1,40395,42699,father
1,40396,42699,mother
1,40397,42700,father
1,40398,42700,mother
1,40399,42701,father
1,40400,42701,mother
1,40401,42702,father
1,40402,42702,mother
1,40403,42703,father
1,40404,42703,mother
1,40405,42704,father
1,40406,42704,mother
1,40407,42705,father
1,40408,42705,mother
1,40409,42706,father
1,40410,42706,mother
1,40411,42707,father
1,40412,42707,mother
1,40413,42708,father
1,40414,42708,mother
1,40415,42709,father
1,40416,42709,mother
1,40417,42710,father
1,40418,42710,mother
1,40419,42711,father
1,40420,42711,mother
1,40421,42712,father
1,40422,42712,mother
1,40423,42713,father
1,40424,42713,mother
1,40425,42714,father
1,40426,42714,mother
1,40427,42715,father
1,40428,42715,mother
1,40429,42716,father
1,40430,42716,mother
1,40431,42717,father
1,40432,42717,mother
1,40433,42718,father
1,40434,42718,mother
1,40435,42719,father
1,40436,42719,mother
1,40437,42720,father
1,40438,42720,mother
1,40439,42721,father
1,40440,42721,mother
1,40441,42722,father
1,40442,42722,mother
1,40443,42723,father
1,40444,42723,mother
1,40445,42724,father
1,40446,42724,mother
1,40447,42725,father
1,40448,42725,mother
1,40449,42726,father
1,40450,42726,mother
1,40451,42727,father
1,40452,42727,mother
1,40453,42728,father
1,40454,42728,mother
1,40455,42729,father
1,40456,42729,mother
1,40457,42730,father
1,40458,42730,mother
1,40459,42731,father
1,40460,42731,mother
1,40461,42732,father
1,40462,42732,mother
1,40463,42733,father
1,40464,42733,mother
1,40465,42734,father
1,40466,42734,mother
1,40467,42735,father
1,40468,42735,mother
1,40469,42736,father
1,40470,42736,mother
1,40471,42737,father
1,40472,42737,mother
1,40473,42738,father
1,40474,42738,mother
1,40475,42739,father
1,40476,42739,mother
1,40477,42740,father
1,40478,42740,mother
1,40479,42741,father
1,40480,42741,mother
1,40481,42742,father
1,40482,42742,mother
1,40483,42743,father
1,40484,42743,mother
1,40485,42744,father
1,40486,42744,mother
1,40487,42745,father
1,40488,42745,mother
1,40489,42746,father
1,40490,42746,mother
1,40491,42747,father
1,40492,42747,mother
1,40493,42748,father
1,40494,42748,mother
1,40495,42749,father
1,40496,42749,mother
1,40497,42750,father
1,40498,42750,mother
1,40499,42751,father
1,40500,42751,mother
1,40501,42752,father
1,40502,42752,mother
1,40503,42753,father
1,40504,42753,mother
1,40505,42754,father
1,40506,42754,mother
1,40507,42755,father
1,40508,42755,mother
1,40509,42756,father
1,40510,42756,mother
1,40511,42757,father
1,40512,42757,mother
1,40513,42758,father
1,40514,42758,mother
1,40515,42759,father
1,40516,42759,mother
1,40517,42760,father
1,40518,42760,mother
1,40519,42761,father
1,40520,42761,mother
1,40521,42762,father
1,40522,42762,mother
1,40523,42763,father
1,40524,42763,mother
1,40525,42764,father
1,40526,42764,mother
1,40527,42765,father
1,40528,42765,mother
1,40529,42766,father
1,40530,42766,mother
1,40531,42767,father
1,40532,42767,mother
1,40533,42768,father
1,40534,42768,mother
1,40535,42769,father
1,40536,42769,mother
1,40537,42770,father
1,40538,42770,mother
1,40539,42771,father
1,40540,42771,mother
1,40541,42772,father
1,40542,42772,mother
1,40543,42773,father
1,40544,42773,mother
1,40545,42774,father
1,40546,42774,mother
1,40547,42775,father
1,40548,42775,mother
1,40549,42776,father
1,40550,42776,mother
1,40551,42777,father
1,40552,42777,mother
1,40553,42778,father
1,40554,42778,mother
1,40555,42779,father
1,40556,42779,mother
1,40557,42780,father
1,40558,42780,mother
1,40559,42781,father
1,40560,42781,mother
1,40561,42782,father
1,40562,42782,mother
1,40563,42783,father
1,40564,42783,mother
1,40565,42784,father
1,40566,42784,mother
1,40567,42785,father
1,40568,42785,mother
1,40569,42786,father
1,40570,42786,mother
1,40571,42787,father
1,40572,42787,mother
1,40573,42788,father
1,40574,42788,mother
1,40575,42789,father
1,40576,42789,mother
1,40577,42790,father
1,40578,42790,mother
1,40579,42791,father
1,40580,42791,mother
1,40581,42792,father
1,40582,42792,mother
1,40583,42793,father
1,40584,42793,mother
1,40585,42794,father
1,40586,42794,mother
1,40587,42795,father
1,40588,42795,mother
1,40589,42796,father
1,40590,42796,mother
1,40591,42797,father
1,40592,42797,mother
1,40593,42798,father
1,40594,42798,mother
1,40595,42799,father
1,40596,42799,mother
1,40597,42800,father
1,40598,42800,mother
1,40599,42801,father
1,40600,42801,mother
1,40601,42802,father
1,40602,42802,mother
1,40603,42803,father
1,40604,42803,mother
1,40605,42804,father
1,40606,42804,mother
1,40607,42805,father
1,40608,42805,mother
1,40609,42806,father
1,40610,42806,mother
1,40611,42807,father
1,40612,42807,mother
1,40613,42808,father
1,40614,42808,mother
1,40615,42809,father
1,40616,42809,mother
1,40617,42810,father
1,40618,42810,mother
1,40619,42811,father
1,40620,42811,mother
1,40621,42812,father
1,40622,42812,mother
1,40623,42813,father
1,40624,42813,mother
1,40625,42814,father
1,40626,42814,mother
1,40627,42815,father
1,40628,42815,mother
1,40629,42816,father
1,40630,42816,mother
1,40631,42817,father
1,40632,42817,mother
1,40633,42818,father
1,40634,42818,mother
1,40635,42819,father
1,40636,42819,mother
1,40637,42820,father
1,40638,42820,mother
1,40639,42821,father
1,40640,42821,mother
1,40641,42822,father
1,40642,42822,mother
1,40643,42823,father
1,40644,42823,mother
1,40645,42824,father
1,40646,42824,mother
1,40647,42825,father
1,40648,42825,mother
1,40649,42826,father
1,40650,42826,mother
1,40651,42827,father
1,40652,42827,mother
1,40653,42828,father
1,40654,42828,mother
1,40655,42829,father
1,40656,42829,mother
1,40657,42830,father
1,40658,42830,mother
1,40659,42831,father
1,40660,42831,mother
1,40661,42832,father
1,40662,42832,mother
1,40663,42833,father
1,40664,42833,mother
1,40665,42834,father
1,40666,42834,mother
1,40667,42835,father
1,40668,42835,mother
1,40669,42836,father
1,40670,42836,mother
1,40671,42837,father
1,40672,42837,mother
1,40673,42838,father
1,40674,42838,mother
1,40675,42839,father
1,40676,42839,mother
1,40677,42840,father
1,40678,42840,mother
1,40679,42841,father
1,40680,42841,mother
1,40681,42842,father
1,40682,42842,mother
1,40683,42843,father
1,40684,42843,mother
1,40685,42844,father
1,40686,42844,mother
1,40687,42845,father
1,40688,42845,mother
1,40689,42846,father
1,40690,42846,mother
1,40691,42847,father
1,40692,42847,mother
1,40693,42848,father
1,40694,42848,mother
1,40695,42849,father
1,40696,42849,mother
1,40697,42850,father
1,40698,42850,mother
1,40699,42851,father
1,40700,42851,mother
1,40701,42852,father
1,40702,42852,mother
1,40703,42853,father
1,40704,42853,mother
1,40705,42854,father
1,40706,42854,mother
1,40707,42855,father
1,40708,42855,mother
1,40709,42856,father
1,40710,42856,mother
1,40711,42857,father
1,40712,42857,mother
1,40713,42858,father
1,40714,42858,mother
1,40715,42859,father
1,40716,42859,mother
1,40717,42860,father
1,40718,42860,mother
1,40719,42861,father
1,40720,42861,mother
1,40721,42862,father
1,40722,42862,mother
1,40723,42863,father
1,40724,42863,mother
1,40725,42864,father
1,40726,42864,mother
1,40727,42865,father
1,40728,42865,mother
1,40729,42866,father
1,40730,42866,mother
1,40731,42867,father
1,40732,42867,mother
1,40733,42868,father
1,40734,42868,mother
1,40735,42869,father
1,40736,42869,mother
1,40737,42870,father
1,40738,42870,mother
1,40739,42871,father
1,40740,42871,mother
1,40741,42872,father
1,40742,42872,mother
1,40743,42873,father
1,40744,42873,mother
1,40745,42874,father
1,40746,42874,mother
1,40747,42875,father
1,40748,42875,mother
1,40749,42876,father
1,40750,42876,mother
1,40751,42877,father
1,40752,42877,mother
1,40753,42878,father
1,40754,42878,mother
1,40755,42879,father
1,40756,42879,mother
1,40757,42880,father
1,40758,42880,mother
1,40759,42881,father
1,40760,42881,mother
1,40761,42882,father
1,40762,42882,mother
1,40763,42883,father
1,40764,42883,mother
1,40765,42884,father
1,40766,42884,mother
1,40767,42885,father
1,40768,42885,mother
1,40769,42886,father
1,40770,42886,mother
1,40771,42887,father
1,40772,42887,mother
1,40773,42888,father
1,40774,42888,mother
1,40775,42889,father
1,40776,42889,mother
1,40777,42890,father
1,40778,42890,mother
1,40779,42891,father
1,40780,42891,mother
1,40781,42892,father
1,40782,42892,mother
1,40783,42893,father
1,40784,42893,mother
1,40785,42894,father
1,40786,42894,mother
1,40787,42895,father
1,40788,42895,mother
1,40789,42896,father
1,40790,42896,mother
1,40791,42897,father
1,40792,42897,mother
1,40793,42898,father
1,40794,42898,mother
1,40795,42899,father
1,40796,42899,mother
1,40797,42900,father
1,40798,42900,mother
1,40799,42901,father
1,40800,42901,mother
1,40801,42902,father
1,40802,42902,mother
1,40803,42903,father
1,40804,42903,mother
1,40805,42904,father
1,40806,42904,mother
1,40807,42905,father
1,40808,42905,mother
1,40809,42906,father
1,40810,42906,mother
1,40811,42907,father
1,40812,42907,mother
1,40813,42908,father
1,40814,42908,mother
1,40815,42909,father
1,40816,42909,mother
1,40817,42910,father
1,40818,42910,mother
1,40819,42911,father
1,40820,42911,mother
1,40821,42912,father
1,40822,42912,mother
1,40823,42913,father
1,40824,42913,mother
1,40825,42914,father
1,40826,42914,mother
1,40827,42915,father
1,40828,42915,mother
1,40829,42916,father
1,40830,42916,mother
1,40831,42917,father
1,40832,42917,mother
1,40833,42918,father
1,40834,42918,mother
1,40835,42919,father
1,40836,42919,mother
1,40837,42920,father
1,40838,42920,mother
1,40839,42921,father
1,40840,42921,mother
1,40841,42922,father
1,40842,42922,mother
1,40843,42923,father
1,40844,42923,mother
1,40845,42924,father
1,40846,42924,mother
1,40847,42925,father
1,40848,42925,mother
1,40849,42926,father
1,40850,42926,mother
1,40851,42927,father
1,40852,42927,mother
1,40853,42928,father
1,40854,42928,mother
1,40855,42929,father
1,40856,42929,mother
1,40857,42930,father
1,40858,42930,mother
1,40859,42931,father
1,40860,42931,mother
1,40861,42932,father
1,40862,42932,mother
1,40863,42933,father
1,40864,42933,mother
1,40865,42934,father
1,40866,42934,mother
1,40867,42935,father
1,40868,42935,mother
1,40869,42936,father
1,40870,42936,mother
1,40871,42937,father
1,40872,42937,mother
1,40873,42938,father
1,40874,42938,mother
1,40875,42939,father
1,40876,42939,mother
1,40877,42940,father
1,40878,42940,mother
1,40879,42941,father
1,40880,42941,mother
1,40881,42942,father
1,40882,42942,mother
1,40883,42943,father
1,40884,42943,mother
1,40885,42944,father
1,40886,42944,mother
1,40887,42945,father
1,40888,42945,mother
1,40889,42946,father
1,40890,42946,mother
1,40891,42947,father
1,40892,42947,mother
1,40893,42948,father
1,40894,42948,mother
1,40895,42949,father
1,40896,42949,mother
1,40897,42950,father
1,40898,42950,mother
1,40899,42951,father
1,40900,42951,mother
1,40901,42952,father
1,40902,42952,mother
1,40903,42953,father
1,40904,42953,mother
1,40905,42954,father
1,40906,42954,mother
1,40907,42955,father
1,40908,42955,mother
1,40909,42956,father
1,40910,42956,mother
1,40911,42957,father
1,40912,42957,mother
1,40913,42958,father
1,40914,42958,mother
1,40915,42959,father
1,40916,42959,mother
1,40917,42960,father
1,40918,42960,mother
1,40919,42961,father
1,40920,42961,mother
1,40921,42962,father
1,40922,42962,mother
1,40923,42963,father
1,40924,42963,mother
1,40925,42964,father
1,40926,42964,mother
1,40927,42965,father
1,40928,42965,mother
1,40929,42966,father
1,40930,42966,mother
1,40931,42967,father
1,40932,42967,mother
1,40933,42968,father
1,40934,42968,mother
1,40935,42969,father
1,40936,42969,mother
1,40937,42970,father
1,40938,42970,mother
1,40939,42971,father
1,40940,42971,mother
1,40941,42972,father
1,40942,42972,mother
1,40943,42973,father
1,40944,42973,mother
1,40945,42974,father
1,40946,42974,mother
1,40947,42975,father
1,40948,42975,mother
1,40949,42976,father
1,40950,42976,mother
1,40951,42977,father
1,40952,42977,mother
1,40953,42978,father
1,40954,42978,mother
1,40955,42979,father
1,40956,42979,mother
1,40957,42980,father
1,40958,42980,mother
1,40959,42981,father
1,40960,42981,mother
1,40961,42982,father
1,40962,42982,mother
1,40963,42983,father
1,40964,42983,mother
1,40965,42984,father
1,40966,42984,mother
1,40967,42985,father
1,40968,42985,mother
1,40969,42986,father
1,40970,42986,mother
1,40971,42987,father
1,40972,42987,mother
1,40973,42988,father
1,40974,42988,mother
1,40975,42989,father
1,40976,42989,mother
1,40977,42990,father
1,40978,42990,mother
1,40979,42991,father
1,40980,42991,mother
1,40981,42992,father
1,40982,42992,mother
1,40983,42993,father
1,40984,42993,mother
1,40985,42994,father
1,40986,42994,mother
1,40987,42995,father
1,40988,42995,mother
1,40989,42996,father
1,40990,42996,mother
1,40991,42997,father
1,40992,42997,mother
1,40993,42998,father
1,40994,42998,mother
1,40995,42999,father
1,40996,42999,mother
1,40997,43000,father
1,40998,43000,mother
1,40999,43001,father
1,41000,43001,mother
1,41001,43002,father
1,41002,43002,mother
1,41003,43003,father
1,41004,43003,mother
1,41005,43004,father
1,41006,43004,mother
1,41007,43005,father
1,41008,43005,mother
1,41009,43006,father
1,41010,43006,mother
1,41011,43007,father
1,41012,43007,mother
1,41013,43008,father
1,41014,43008,mother
1,41015,43009,father
1,41016,43009,mother
1,41017,43010,father
1,41018,43010,mother
1,41019,43011,father
1,41020,43011,mother
1,41021,43012,father
1,41022,43012,mother
1,41023,43013,father
1,41024,43013,mother
1,41025,43014,father
1,41026,43014,mother
1,41027,43015,father
1,41028,43015,mother
1,41029,43016,father
1,41030,43016,mother
1,41031,43017,father
1,41032,43017,mother
1,41033,43018,father
1,41034,43018,mother
1,41035,43019,father
1,41036,43019,mother
1,41037,43020,father
1,41038,43020,mother
1,41039,43021,father
1,41040,43021,mother
1,41041,43022,father
1,41042,43022,mother
1,41043,43023,father
1,41044,43023,mother
1,41045,43024,father
1,41046,43024,mother
1,41047,43025,father
1,41048,43025,mother
1,41049,43026,father
1,41050,43026,mother
1,41051,43027,father
1,41052,43027,mother
1,41053,43028,father
1,41054,43028,mother
1,41055,43029,father
1,41056,43029,mother
1,41057,43030,father
1,41058,43030,mother
1,41059,43031,father
1,41060,43031,mother
1,41061,43032,father
1,41062,43032,mother
1,41063,43033,father
1,41064,43033,mother
1,41065,43034,father
1,41066,43034,mother
1,41067,43035,father
1,41068,43035,mother
1,41069,43036,father
1,41070,43036,mother
1,41071,43037,father
1,41072,43037,mother
1,41073,43038,father
1,41074,43038,mother
1,41075,43039,father
1,41076,43039,mother
1,41077,43040,father
1,41078,43040,mother
1,41079,43041,father
1,41080,43041,mother
1,41081,43042,father
1,41082,43042,mother
1,41083,43043,father
1,41084,43043,mother
1,41085,43044,father
1,41086,43044,mother
1,41087,43045,father
1,41088,43045,mother
1,41089,43046,father
1,41090,43046,mother
1,41091,43047,father
1,41092,43047,mother
1,41093,43048,father
1,41094,43048,mother
1,41095,43049,father
1,41096,43049,mother
1,41097,43050,father
1,41098,43050,mother
1,41099,43051,father
1,41100,43051,mother
1,41101,43052,father
1,41102,43052,mother
1,41103,43053,father
1,41104,43053,mother
1,41105,43054,father
1,41106,43054,mother
1,41107,43055,father
1,41108,43055,mother
1,41109,43056,father
1,41110,43056,mother
1,41111,43057,father
1,41112,43057,mother
1,41113,43058,father
1,41114,43058,mother
1,41115,43059,father
1,41116,43059,mother
1,41117,43060,father
1,41118,43060,mother
1,41119,43061,father
1,41120,43061,mother
1,41121,43062,father
1,41122,43062,mother
1,41123,43063,father
1,41124,43063,mother
1,41125,43064,father
1,41126,43064,mother
1,41127,43065,father
1,41128,43065,mother
1,41129,43066,father
1,41130,43066,mother
1,41131,43067,father
1,41132,43067,mother
1,41133,43068,father
1,41134,43068,mother
1,41135,43069,father
1,41136,43069,mother
1,41137,43070,father
1,41138,43070,mother
1,41139,43071,father
1,41140,43071,mother
1,41141,43072,father
1,41142,43072,mother
1,41143,43073,father
1,41144,43073,mother
1,41145,43074,father
1,41146,43074,mother
1,41147,43075,father
1,41148,43075,mother
1,41149,43076,father
1,41150,43076,mother
1,41151,43077,father
1,41152,43077,mother
1,41153,43078,father
1,41154,43078,mother
1,41155,43079,father
1,41156,43079,mother
1,41157,43080,father
1,41158,43080,mother
1,41159,43081,father
1,41160,43081,mother
1,41161,43082,father
1,41162,43082,mother
1,41163,43083,father
1,41164,43083,mother
1,41165,43084,father
1,41166,43084,mother
1,41167,43085,father
1,41168,43085,mother
1,41169,43086,father
1,41170,43086,mother
1,41171,43087,father
1,41172,43087,mother
1,41173,43088,father
1,41174,43088,mother
1,41175,43089,father
1,41176,43089,mother
1,41177,43090,father
1,41178,43090,mother
1,41179,43091,father
1,41180,43091,mother
1,41181,43092,father
1,41182,43092,mother
1,41183,43093,father
1,41184,43093,mother
1,41185,43094,father
1,41186,43094,mother
1,41187,43095,father
1,41188,43095,mother
1,41189,43096,father
1,41190,43096,mother
1,41191,43097,father
1,41192,43097,mother
1,41193,43098,father
1,41194,43098,mother
1,41195,43099,father
1,41196,43099,mother
1,41197,43100,father
1,41198,43100,mother
1,41199,43101,father
1,41200,43101,mother
1,41201,43102,father
1,41202,43102,mother
1,41203,43103,father
1,41204,43103,mother
1,41205,43104,father
1,41206,43104,mother
1,41207,43105,father
1,41208,43105,mother
1,41209,43106,father
1,41210,43106,mother
1,41211,43107,father
1,41212,43107,mother
1,41213,43108,father
1,41214,43108,mother
1,41215,43109,father
1,41216,43109,mother
1,41217,43110,father
1,41218,43110,mother
1,41219,43111,father
1,41220,43111,mother
1,41221,43112,father
1,41222,43112,mother
1,41223,43113,father
1,41224,43113,mother
1,41225,43114,father
1,41226,43114,mother
1,41227,43115,father
1,41228,43115,mother
1,41229,43116,father
1,41230,43116,mother
1,41231,43117,father
1,41232,43117,mother
1,41233,43118,father
1,41234,43118,mother
1,41235,43119,father
1,41236,43119,mother
1,41237,43120,father
1,41238,43120,mother
1,41239,43121,father
1,41240,43121,mother
1,41241,43122,father
1,41242,43122,mother
1,41243,43123,father
1,41244,43123,mother
1,41245,43124,father
1,41246,43124,mother
1,41247,43125,father
1,41248,43125,mother
1,41249,43126,father
1,41250,43126,mother
1,41251,43127,father
1,41252,43127,mother
1,41253,43128,father
1,41254,43128,mother
1,41255,43129,father
1,41256,43129,mother
1,41257,43130,father
1,41258,43130,mother
1,41259,43131,father
1,41260,43131,mother
1,41261,43132,father
1,41262,43132,mother
1,41263,43133,father
1,41264,43133,mother
1,41265,43134,father
1,41266,43134,mother
1,41267,43135,father
1,41268,43135,mother
1,41269,43136,father
1,41270,43136,mother
1,41271,43137,father
1,41272,43137,mother
1,41273,43138,father
1,41274,43138,mother
1,41275,43139,father
1,41276,43139,mother
1,41277,43140,father
1,41278,43140,mother
1,41279,43141,father
1,41280,43141,mother
1,41281,43142,father
1,41282,43142,mother
1,41283,43143,father
1,41284,43143,mother
1,41285,43144,father
1,41286,43144,mother
1,41287,43145,father
1,41288,43145,mother
1,41289,43146,father
1,41290,43146,mother
1,41291,43147,father
1,41292,43147,mother
1,41293,43148,father
1,41294,43148,mother
1,41295,43149,father
1,41296,43149,mother
1,41297,43150,father
1,41298,43150,mother
1,41299,43151,father
1,41300,43151,mother
1,41301,43152,father
1,41302,43152,mother
1,41303,43153,father
1,41304,43153,mother
1,41305,43154,father
1,41306,43154,mother
1,41307,43155,father
1,41308,43155,mother
1,41309,43156,father
1,41310,43156,mother
1,41311,43157,father
1,41312,43157,mother
1,41313,43158,father
1,41314,43158,mother
1,41315,43159,father
1,41316,43159,mother
1,41317,43160,father
1,41318,43160,mother
1,41319,43161,father
1,41320,43161,mother
1,41321,43162,father
1,41322,43162,mother
1,41323,43163,father
1,41324,43163,mother
1,41325,43164,father
1,41326,43164,mother
1,41327,43165,father
1,41328,43165,mother
1,41329,43166,father
1,41330,43166,mother
1,41331,43167,father
1,41332,43167,mother
1,41333,43168,father
1,41334,43168,mother
1,41335,43169,father
1,41336,43169,mother
1,41337,43170,father
1,41338,43170,mother
1,41339,43171,father
1,41340,43171,mother
1,41341,43172,father
1,41342,43172,mother
1,41343,43173,father
1,41344,43173,mother
1,41345,43174,father
1,41346,43174,mother
1,41347,43175,father
1,41348,43175,mother
1,41349,43176,father
1,41350,43176,mother
1,41351,43177,father
1,41352,43177,mother
1,41353,43178,father
1,41354,43178,mother
1,41355,43179,father
1,41356,43179,mother
1,41357,43180,father
1,41358,43180,mother
1,41359,43181,father
1,41360,43181,mother
1,41361,43182,father
1,41362,43182,mother
1,41363,43183,father
1,41364,43183,mother
1,41365,43184,father
1,41366,43184,mother
1,41367,43185,father
1,41368,43185,mother
1,41369,43186,father
1,41370,43186,mother
1,41371,43187,father
1,41372,43187,mother
1,41373,43188,father
1,41374,43188,mother
1,41375,43189,father
1,41376,43189,mother
1,41377,43190,father
1,41378,43190,mother
1,41379,43191,father
1,41380,43191,mother
1,41381,43192,father
1,41382,43192,mother
1,41383,43193,father
1,41384,43193,mother
1,41385,43194,father
1,41386,43194,mother
1,41387,43195,father
1,41388,43195,mother
1,41389,43196,father
1,41390,43196,mother
1,41391,43197,father
1,41392,43197,mother
1,41393,43198,father
1,41394,43198,mother
1,41395,43199,father
1,41396,43199,mother
1,41397,43200,father
1,41398,43200,mother
1,41399,43201,father
1,41400,43201,mother
1,41401,43202,father
1,41402,43202,mother
1,41403,43203,father
1,41404,43203,mother
1,41405,43204,father
1,41406,43204,mother
1,41407,43205,father
1,41408,43205,mother
1,41409,43206,father
1,41410,43206,mother
1,41411,43207,father
1,41412,43207,mother
1,41413,43208,father
1,41414,43208,mother
1,41415,43209,father
1,41416,43209,mother
1,41417,43210,father
1,41418,43210,mother
1,41419,43211,father
1,41420,43211,mother
1,41421,43212,father
1,41422,43212,mother
1,41423,43213,father
1,41424,43213,mother
1,41425,43214,father
1,41426,43214,mother
1,41427,43215,father
1,41428,43215,mother
1,41429,43216,father
1,41430,43216,mother
1,41431,43217,father
1,41432,43217,mother
1,41433,43218,father
1,41434,43218,mother
1,41435,43219,father
1,41436,43219,mother
1,41437,43220,father
1,41438,43220,mother
1,41439,43221,father
1,41440,43221,mother
1,41441,43222,father
1,41442,43222,mother
1,41443,43223,father
1,41444,43223,mother
1,41445,43224,father
1,41446,43224,mother
1,41447,43225,father
1,41448,43225,mother
1,41449,43226,father
1,41450,43226,mother
1,41451,43227,father
1,41452,43227,mother
1,41453,43228,father
1,41454,43228,mother
1,41455,43229,father
1,41456,43229,mother
1,41457,43230,father
1,41458,43230,mother
1,41459,43231,father
1,41460,43231,mother
1,41461,43232,father
1,41462,43232,mother
1,41463,43233,father
1,41464,43233,mother
1,41465,43234,father
1,41466,43234,mother
1,41467,43235,father
1,41468,43235,mother
1,41469,43236,father
1,41470,43236,mother
1,41471,43237,father
1,41472,43237,mother
1,41473,43238,father
1,41474,43238,mother
1,41475,43239,father
1,41476,43239,mother
1,41477,43240,father
1,41478,43240,mother
1,41479,43241,father
1,41480,43241,mother
1,41481,43242,father
1,41482,43242,mother
1,41483,43243,father
1,41484,43243,mother
1,41485,43244,father
1,41486,43244,mother
1,41487,43245,father
1,41488,43245,mother
1,41489,43246,father
1,41490,43246,mother
1,41491,43247,father
1,41492,43247,mother
1,41493,43248,father
1,41494,43248,mother
1,41495,43249,father
1,41496,43249,mother
1,41497,43250,father
1,41498,43250,mother
1,41499,43251,father
1,41500,43251,mother
1,41501,43252,father
1,41502,43252,mother
1,41503,43253,father
1,41504,43253,mother
1,41505,43254,father
1,41506,43254,mother
1,41507,43255,father
1,41508,43255,mother
1,41509,43256,father
1,41510,43256,mother
1,41511,43257,father
1,41512,43257,mother
1,41513,43258,father
1,41514,43258,mother
1,41515,43259,father
1,41516,43259,mother
1,41517,43260,father
1,41518,43260,mother
1,41519,43261,father
1,41520,43261,mother
1,41521,43262,father
1,41522,43262,mother
1,41523,43263,father
1,41524,43263,mother
1,41525,43264,father
1,41526,43264,mother
1,41527,43265,father
1,41528,43265,mother
1,41529,43266,father
1,41530,43266,mother
1,41531,43267,father
1,41532,43267,mother
1,41533,43268,father
1,41534,43268,mother
1,41535,43269,father
1,41536,43269,mother
1,41537,43270,father
1,41538,43270,mother
1,41539,43271,father
1,41540,43271,mother
1,41541,43272,father
1,41542,43272,mother
1,41543,43273,father
1,41544,43273,mother
1,41545,43274,father
1,41546,43274,mother
1,41547,43275,father
1,41548,43275,mother
1,41549,43276,father
1,41550,43276,mother
1,41551,43277,father
1,41552,43277,mother
1,41553,43278,father
1,41554,43278,mother
1,41555,43279,father
1,41556,43279,mother
1,41557,43280,father
1,41558,43280,mother
1,41559,43281,father
1,41560,43281,mother
1,41561,43282,father
1,41562,43282,mother
1,41563,43283,father
1,41564,43283,mother
1,41565,43284,father
1,41566,43284,mother
1,41567,43285,father
1,41568,43285,mother
1,41569,43286,father
1,41570,43286,mother
1,41571,43287,father
1,41572,43287,mother
1,41573,43288,father
1,41574,43288,mother
1,41575,43289,father
1,41576,43289,mother
1,41577,43290,father
1,41578,43290,mother
1,41579,43291,father
1,41580,43291,mother
1,41581,43292,father
1,41582,43292,mother
1,41583,43293,father
1,41584,43293,mother
1,41585,43294,father
1,41586,43294,mother
1,41587,43295,father
1,41588,43295,mother
1,41589,43296,father
1,41590,43296,mother
1,41591,43297,father
1,41592,43297,mother
1,41593,43298,father
1,41594,43298,mother
1,41595,43299,father
1,41596,43299,mother
1,41597,43300,father
1,41598,43300,mother
1,41599,43301,father
1,41600,43301,mother
1,41601,43302,father
1,41602,43302,mother
1,41603,43303,father
1,41604,43303,mother
1,41605,43304,father
1,41606,43304,mother
1,41607,43305,father
1,41608,43305,mother
1,41609,43306,father
1,41610,43306,mother
1,41611,43307,father
1,41612,43307,mother
1,41613,43308,father
1,41614,43308,mother
1,41615,43309,father
1,41616,43309,mother
1,41617,43310,father
1,41618,43310,mother
1,41619,43311,father
1,41620,43311,mother
1,41621,43312,father
1,41622,43312,mother
1,41623,43313,father
1,41624,43313,mother
1,41625,43314,father
1,41626,43314,mother
1,41627,43315,father
1,41628,43315,mother
1,41629,43316,father
1,41630,43316,mother
1,41631,43317,father
1,41632,43317,mother
1,41633,43318,father
1,41634,43318,mother
1,41635,43319,father
1,41636,43319,mother
1,41637,43320,father
1,41638,43320,mother
1,41639,43321,father
1,41640,43321,mother
1,41641,43322,father
1,41642,43322,mother
1,41643,43323,father
1,41644,43323,mother
1,41645,43324,father
1,41646,43324,mother
1,41647,43325,father
1,41648,43325,mother
1,41649,43326,father
1,41650,43326,mother
1,41651,43327,father
1,41652,43327,mother
1,41653,43328,father
1,41654,43328,mother
1,41655,43329,father
1,41656,43329,mother
1,41657,43330,father
1,41658,43330,mother
1,41659,43331,father
1,41660,43331,mother
1,41661,43332,father
1,41662,43332,mother
1,41663,43333,father
1,41664,43333,mother
1,41665,43334,father
1,41666,43334,mother
1,41667,43335,father
1,41668,43335,mother
1,41669,43336,father
1,41670,43336,mother
